"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","source","target"
"77","NCBI:61855","Mytilus sp.","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Spiralia | Lophotrochozoa | Mollusca | Bivalvia | Autobranchia | Pteriomorphia | Mytiloida | Mytiloidea | Mytilidae | Mytilinae | Mytilus | unclassified Mytilus | Mytilus sp.",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Mytilus","Crangon"
"78","NCBI:61855","Mytilus sp.","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Spiralia | Lophotrochozoa | Mollusca | Bivalvia | Autobranchia | Pteriomorphia | Mytiloida | Mytiloidea | Mytilidae | Mytilinae | Mytilus | unclassified Mytilus | Mytilus sp.",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Mytilus","Crangon"
"79","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Mytilus","Crangon"
"80","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Mytilus","Crangon"
"81","ITIS:79452","Mytilus","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia | Pteriomorphia | Mytiloida | Mytilidae | Mytilus",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Mytilus","Crangon"
"82","ITIS:79452","Mytilus","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia | Pteriomorphia | Mytiloida | Mytilidae | Mytilus",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Mytilus","Crangon"
"83","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Cerastoderma","Crangon"
"84","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Cerastoderma","Crangon"
"85","EOL_V2:50301","Cerastoderma","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Cerastoderma","Crangon"
"86","EOL_V2:50301","Cerastoderma","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Cerastoderma","Crangon"
"87","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Macoma","Crangon"
"88","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Macoma","Crangon"
"89","ITIS:81033","Macoma","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia | Heterodonta | Veneroida | Tellinoidea | Tellinidae | Macoma",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Macoma","Crangon"
"90","ITIS:81033","Macoma","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia | Heterodonta | Veneroida | Tellinoidea | Tellinidae | Macoma",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Macoma","Crangon"
"91","EOL:59954","Hydrobia","Animalia | Mollusca | Gastropoda | Littorinimorpha | Rissooidea | Hydrobiidae | Hydrobia",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Hydrobia","Crangon"
"92","EOL:59954","Hydrobia","Animalia | Mollusca | Gastropoda | Littorinimorpha | Rissooidea | Hydrobiidae | Hydrobia",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Hydrobia","Crangon"
"93","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Littorina","Crangon"
"94","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,NA,NA,NA,NA,"Littorina","Crangon"
"95","ITIS:70395","Littorina","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Gastropoda | Neotaenioglossa | Littorinidae | Littorina",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Littorina","Crangon"
"96","ITIS:70395","Littorina","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Gastropoda | Neotaenioglossa | Littorinidae | Littorina",NA,"preyedUponBy","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,NA,NA,NA,NA,"Littorina","Crangon"
"97","FBC:SLB:SpecCode:38620","Tubificoides benedii","Clitellata | Haplotaxida | Tubificidae | Tubificoides | Tubificoides benedii",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Tubificoides","Carcinus"
"98","FBC:SLB:SpecCode:38620","Tubificoides benedii","Clitellata | Haplotaxida | Tubificidae | Tubificoides | Tubificoides benedii",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Tubificoides","Carcinus"
"99","EOL_V2:401451","Tubificoides pseudogaster","Animalia | Annelida | Clitellata | Haplotaxida | Tubificidae | Tubificoides | Tubificoides pseudogaster",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Tubificoides","Carcinus"
"100","EOL_V2:401451","Tubificoides pseudogaster","Animalia | Annelida | Clitellata | Haplotaxida | Tubificidae | Tubificoides | Tubificoides pseudogaster",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Tubificoides","Carcinus"
"101","EOL_V2:52349","Tubificoides","Animalia | Annelida | Clitellata | Enchytraeida | Randiellidae | Tubificoides",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Tubificoides","Carcinus"
"102","EOL_V2:52349","Tubificoides","Animalia | Annelida | Clitellata | Enchytraeida | Randiellidae | Tubificoides",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Tubificoides","Carcinus"
"103","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Arenicola","Carcinus"
"104","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Arenicola","Carcinus"
"105","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Nereis","Carcinus"
"106","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Nereis","Carcinus"
"107","FBC:SLB:SpecCode:39837","Hediste diversicolor","Polychaeta | Aciculata | Nereididae | Hediste | Hediste diversicolor",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Nereis","Carcinus"
"108","FBC:SLB:SpecCode:39837","Hediste diversicolor","Polychaeta | Aciculata | Nereididae | Hediste | Hediste diversicolor",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Nereis","Carcinus"
"109","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Eteone","Carcinus"
"110","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Eteone","Carcinus"
"111","FBC:SLB:SpecCode:37505","Eteone flava","Polychaeta | Aciculata | Phyllodocidae | Eteone | Eteone flava",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Eteone","Carcinus"
"112","FBC:SLB:SpecCode:37505","Eteone flava","Polychaeta | Aciculata | Phyllodocidae | Eteone | Eteone flava",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Eteone","Carcinus"
"113","EOL:483985","Pygospio elegans","Animalia | Annelida | Polychaeta | Spionida | Spionidae | Pygospio | Pygospio elegans",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Pygospio","Carcinus"
"114","EOL:483985","Pygospio elegans","Animalia | Annelida | Polychaeta | Spionida | Spionidae | Pygospio | Pygospio elegans",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Pygospio","Carcinus"
"115","FBC:SLB:SpecCode:15254","Corophium multisetosum","Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium multisetosum",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Corophium","Carcinus"
"116","FBC:SLB:SpecCode:15254","Corophium multisetosum","Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium multisetosum",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Corophium","Carcinus"
"117","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Crangon","Carcinus"
"118","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Crangon","Carcinus"
"119","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Crangon","Carcinus"
"120","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Crangon","Carcinus"
"121","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Carcinus","Carcinus"
"122","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Carcinus","Carcinus"
"123","EOL_V2:342951","Idotea chelipes","Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea chelipes",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Idotea","Carcinus"
"124","EOL_V2:342951","Idotea chelipes","Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea chelipes",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Idotea","Carcinus"
"125","GBIF:2287583","Fimbria","Animalia | Mollusca | Bivalvia | Lucinoida | Lucinidae | Fimbria",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Idotea","Carcinus"
"126","GBIF:2287583","Fimbria","Animalia | Mollusca | Bivalvia | Lucinoida | Lucinidae | Fimbria",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Idotea","Carcinus"
"127","EOL:1021691","Jaera albifrons","Animalia | Arthropoda | Malacostraca | Isopoda | Janiroidea | Janiridae | Jaera | Jaera albifrons",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Jaera","Carcinus"
"128","EOL:1021691","Jaera albifrons","Animalia | Arthropoda | Malacostraca | Isopoda | Janiroidea | Janiridae | Jaera | Jaera albifrons",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Jaera","Carcinus"
"129","GBIF:1921926","Jaera","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Jaera",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Jaera","Carcinus"
"130","GBIF:1921926","Jaera","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Jaera",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Jaera","Carcinus"
"131","EOL_V2:39782","Gammarus","Animalia | Arthropoda | Malacostraca | Amphipoda | Gammaridae | Gammarus",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Gammarus","Carcinus"
"132","EOL_V2:39782","Gammarus","Animalia | Arthropoda | Malacostraca | Amphipoda | Gammaridae | Gammarus",NA,"preyedUponBy","GBIF:2225691","Carcinus","Animalia | Arthropoda | Malacostraca | Decapoda | Carcinidae | Carcinus",NA,NA,NA,NA,NA,"Gammarus","Carcinus"
"133","ITIS:89687","Semibalanus balanoides","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Archaeobalanidae | Semibalanus | Semibalanus balanoides",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Semibalanus","Carcinus"
"134","ITIS:89687","Semibalanus balanoides","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Archaeobalanidae | Semibalanus | Semibalanus balanoides",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Semibalanus","Carcinus"
"135","FBC:SLB:SpecCode:40207","Polydora ciliata","Polychaeta | Canalipalpata | Spionidae | Polydora | Polydora ciliata",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Ciliata","Carcinus"
"136","FBC:SLB:SpecCode:40207","Polydora ciliata","Polychaeta | Canalipalpata | Spionidae | Polydora | Polydora ciliata",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Ciliata","Carcinus"
"137","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Arenaria","Carcinus"
"138","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,NA,NA,NA,NA,"Arenaria","Carcinus"
